T,propensity_score,logit_ps
1,0.6036543705413899,0.42071516769559086
1,0.5238685587160683,0.09554685744629028
1,0.37911012267106226,-0.49332701100002496
1,0.5484729739690969,0.19450277649915224
1,0.5997793237839438,0.4045457083471858
1,0.5019898677926724,0.007959513192573915
1,0.5893772912221167,0.3613917315431081
1,0.5388067030548235,0.1555396308237263
1,0.510917658628338,0.04367757694356356
1,0.48820922951144213,-0.04717182716382319
1,0.4876910762294165,-0.0492456449414947
1,0.5270299819115185,0.1082254388180054
1,0.4599401194051966,-0.16058371759733744
1,0.6007658498895604,0.4086571706244978
1,0.5457555352098007,0.18353561594948076
1,0.48995334364163345,-0.04019203507632309
1,0.538729520687102,0.1552290340862453
1,0.5691592519486208,0.2784217476252483
1,0.5165887938174248,0.06637953823334682
1,0.7920171619543258,1.33712749381247
1,0.4433305222708313,-0.22765607475771746
1,0.49549596736515317,-0.018016617870859352
1,0.5183955759107272,0.07361553069452652
1,0.5165225423969324,0.06611424169031385
1,0.6395055106548164,0.5732185676476192
1,0.4904774075547263,-0.038094976151430225
1,0.5634074700750995,0.2550027799585148
1,0.5488699322014066,0.19610579918389953
1,0.6058350346892933,0.42983821367387515
1,0.5686543986655174,0.2763632378468595
1,0.5158012936511248,0.0632262287205274
1,0.6363510296804866,0.5595613094593722
1,0.5500346603155563,0.20081073812198572
1,0.5464842523508656,0.18647549809377584
1,0.5637469491767166,0.25638301235894095
1,0.5455501976324766,0.18270736068194227
1,0.4610575898606054,-0.15608576047802827
1,0.5045288657072143,0.018115958265855596
1,0.5898493058558958,0.36334245160998696
1,0.4779006727239206,-0.08845493866954053
1,0.5784260539184866,0.3163155170425048
1,0.5592667521417022,0.23818674228506959
1,0.580725172077797,0.3257510004562075
1,0.49627760781668523,-0.014889843826267683
1,0.44094708170463404,-0.2373192625648823
1,0.4993485783722441,-0.0026056879853229263
1,0.5511519116916831,0.205325975848394
1,0.5173849596445255,0.06956788225598215
1,0.4395729083980734,-0.24289556384146857
1,0.3705479412251901,-0.5298668605742562
1,0.4339247407274489,-0.26585592567518124
